t_sim_sec,v_meas_mps,steering_angle_rad,drive_cmd_0,drive_cmd_1,steer_cmd
10.98,4.120919068291733,1.137969520243831e-17,50.0,50.0,0.0
10.990000000000002,4.321669145444324,1.1450100581014087e-17,50.0,50.0,0.0
11.0,4.522417348208507,1.1518418023374882e-17,50.0,50.0,0.0
11.010000000000002,4.723167273193184,1.1575696508850585e-17,50.0,50.0,0.0
11.02,4.9239172265598965,1.163192890863643e-17,50.0,50.0,0.0
11.030000000000001,5.124667214269456,1.168446612718988e-17,50.0,50.0,0.0
11.04,2.3667892349017934,8.483583253140935e-18,-19.215686274509807,-19.215686274509807,0.0
11.05,2.229951391253625,8.71220168076961e-18,50.0,50.0,0.0
11.060000000000002,2.234668218591006,8.954110902373648e-18,50.0,50.0,0.0
11.07,2.23938501811733,9.184059595245983e-18,50.0,50.0,0.0
11.080000000000002,2.244102082106298,9.40412087252502e-18,50.0,50.0,0.0
11.09,2.2488193874696494,9.615197671332529e-18,50.0,50.0,0.0
11.100000000000001,2.2535369135469794,9.819593497768569e-18,50.0,50.0,0.0
11.11,2.2582546418784912,1.0018702568064323e-17,50.0,50.0,0.0
11.120000000000001,2.262972555952561,1.0213150839567807e-17,50.0,50.0,0.0
11.129999999999999,2.26769064100568,1.0404863618168135e-17,50.0,50.0,0.0
11.14,2.2724088618055616,1.0592382313130132e-17,50.0,50.0,0.0
11.150000000000002,2.277127219997784,1.0778745655152078e-17,50.0,50.0,0.0
11.16,2.2818457437889954,1.096232607042582e-17,50.0,50.0,0.0
11.170000000000002,2.286564393234509,1.1144586808367738e-17,50.0,50.0,0.0
11.18,2.291283159747549,1.1325293240851443e-17,50.0,50.0,0.0
11.190000000000001,2.296002035562178,1.15045728463355e-17,50.0,50.0,0.0
11.2,2.3007210136326326,1.1681758586373944e-17,50.0,50.0,0.0
11.21,2.419191781579231,1.255511520004654e-17,50.0,50.0,0.0
11.219999999999999,2.619941562908309,1.2619669698539156e-17,50.0,50.0,0.0
11.23,2.8206913625975916,1.2681309980176747e-17,50.0,50.0,0.0
11.240000000000002,3.021441179250882,1.2741645407559095e-17,50.0,50.0,0.0
11.25,3.2221910116515167,1.2799091605558356e-17,50.0,50.0,0.0
11.260000000000002,3.422940858738222,1.2852823140567432e-17,50.0,50.0,0.0
